"";"Met";"Gene";"Ev";"NrComponents";"Pv_wilcox";"Pv_adj";"Pathway";"Reference";"logFC";"P.Value";"adj.P.Val";"p_value_COX";"coef_COX";"oneTail"
"7506";"cg23688411";"DYNLL1";"DYNLL1_16_C";2;0,557169195078207;0,777247896957801;NA;NA;0,396891931257542;4,86744192228503e-06;2,81297077841236e-05;0,0778088962865458;0,309453355040062;0,0389044481432729
"7507";"cg23688411";"DYNLL1";"DYNLL1_6_RI";2;0,00953829673336477;0,0674312085151778;NA;NA;0,396891931257542;4,86744192228503e-06;2,81297077841236e-05;0,0778088962865458;0,309453355040062;0,0389044481432729
"7508";"cg23688411";"DYNLL1";"DYNLL1_9_AF";2;0,661790170516454;0,847593958221976;NA;NA;0,396891931257542;4,86744192228503e-06;2,81297077841236e-05;0,0778088962865458;0,309453355040062;0,0389044481432729
"7509";"cg23699916";"FKBP11";"FKBP11_16_C";2;0,26115041824275;0,532221022496586;NA;NA;0,698981401240632;7,16457427155808e-08;5,70096754848788e-07;0,601083438720999;0,113457201350589;0,300541719360499
"7510";"cg23702848";"KLC1";"KLC1_21_C";2;0,353484437523936;0,621828213493456;NA;NA;0,523187467569175;2,3883098499043e-10;2,76206483290881e-09;0,15180879482647;0,398269876449089;0,075904397413235
"7511";"cg23703963";"CRIP1";"CRIP1_3_C";2;0,142130877637877;0,385047870180681;NA;NA;-0,223263029212855;0,247644880443489;0,392675589577497;0,0246709459397367;0,309665150646069;0,0123354729698684
"7512";"cg23704627";"SUN2";"SUN2_30_C";2;0,167274667799448;0,420168225809602;NA;NA;0,204462319180267;0,108706819416918;0,208859750070503;0,108747988653104;0,21940930225914;0,054373994326552
"7513";"cg23708717";"MBD1";"MBD1_15_C";2;4,79620506993996e-28;2,20751649140131e-25;NA;NA;0,449107021069389;1,75802071895698e-05;9,08165727825638e-05;0,135210075387638;0,212365283628221;0,0676050376938189
"7514";"cg23709838";"SLC35A2";"SLC35A2_24_C";2;0,292066026620854;0,566703801809905;NA;NA;0,654486856836375;2,66006839655887e-11;3,5339574744455e-10;0,0195926806054295;0,335618275160673;0,00979634030271477
"7515";"cg23714856";"MORC4";"MORC4_7_AL";2;0,684400748636228;0,856351810819997;NA;NA;0,786030002193689;1,29442737963323e-12;2,0399383816473e-11;0,0313058732666462;0,311219000205643;0,0156529366333231
"7516";"cg23714856";"MORC4";"MORC4_4_C";2;0,456785879411559;0,704414629128341;NA;NA;0,786030002193689;1,29442737963323e-12;2,0399383816473e-11;0,0313058732666462;0,311219000205643;0,0156529366333231
"7517";"cg23752651";"TNFRSF1A";"TNFRSF1A_29_C";2;0,106621494377346;0,324073843296697;NA;NA;0,459350544854977;1,48004573429691e-05;7,77637218174536e-05;0,103094297631398;0,233975582860163;0,0515471488156992
"7518";"cg23752651";"TNFRSF1A";"TNFRSF1A_20_RI";2;1,32537099279434e-09;7,28954046036885e-08;NA;NA;0,459350544854977;1,48004573429691e-05;7,77637218174536e-05;0,103094297631398;0,233975582860163;0,0515471488156992
"7519";"cg23752651";"TNFRSF1A";"TNFRSF1A_21_C";2;1,42814023033941e-15;3,04611861324834e-13;NA;NA;0,459350544854977;1,48004573429691e-05;7,77637218174536e-05;0,103094297631398;0,233975582860163;0,0515471488156992
"7520";"cg23762779";"PSMD2";"PSMD2_22_AL";2;0,543199078432038;0,768404390308665;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7521";"cg23762779";"PSMD2";"PSMD2_14_C";2;0,288251238669417;0,562668991554477;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7522";"cg23762779";"PSMD2";"PSMD2_29_C";2;0,766457841849672;0,898239025151303;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7523";"cg23762779";"PSMD2";"PSMD2_51_RI";2;0,701886597889833;0,864926390073662;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7524";"cg23762779";"AP2M1";"AP2M1_17_RI";2;0,816855445338986;0,925550773450302;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,0652739279973074;0,358214409770097;0,0326369639986537
"7525";"cg23762779";"PSMD2";"PSMD2_16_RI";2;0,44152933432738;0,694766134416993;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7526";"cg23762779";"PSMD2";"PSMD2_30_AF";2;0,342778764095561;0,611880035112406;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7527";"cg23762779";"PSMD2";"PSMD2_34_RI";2;0,29698232659265;0,571028296591539;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7528";"cg23762779";"PSMD2";"PSMD2_49_AF";2;0,41228282894236;0,671540649371988;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7529";"cg23762779";"PSMD2";"PSMD2_45_C";2;0,801675010839587;0,917370462590132;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7530";"cg23762779";"PSMD2";"PSMD2_50_C";2;0,820920841060888;0,927632138072339;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7531";"cg23762779";"AP2M1";"AP2M1_38_C";2;0,493830362690152;0,732081119126187;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,0652739279973074;0,358214409770097;0,0326369639986537
"7532";"cg23762779";"ABCF3";"ABCF3_25_C";2;0,966117172044963;0,987437054104024;NA;NA;0,901427063978393;8,7478267359521e-22;4,36339291737103e-20;0,0652739279973074;0,358214409770097;0,0326369639986537
"7533";"cg23762779";"PSMD2";"PSMD2_25_RI";2;0,467928820756523;0,712278074415281;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0652739279973074;0,358214409770097;0,0326369639986537
"7534";"cg23762779";"AP2M1";"AP2M1_21_AL";2;0,383233934178299;0,650248497165158;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,0652739279973074;0,358214409770097;0,0326369639986537
"7535";"cg23762779";"AP2M1";"AP2M1_35_C";2;0,481514808688675;0,72141039978065;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,0652739279973074;0,358214409770097;0,0326369639986537
"7536";"cg23790219";"CDC42EP4";"CDC42EP4_12_C";2;0,133850648717624;0,370653553842819;NA;NA;0,493760997499838;0,000784986964703244;0,002873022182563;0,573228977623639;-0,118428661986783;0,713385511188181
"7537";"cg23793500";"PPP1R16A";"PPP1R16A_12_RI";2;0,868752929788799;0,947760026322735;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,128802286023124;0,22595269867546;0,0644011430115619
"7538";"cg23793500";"PPP1R16A";"PPP1R16A_9_RI";2;0,0323418544759708;0,154214567825717;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,128802286023124;0,22595269867546;0,0644011430115619
"7539";"cg23793500";"PPP1R16A";"PPP1R16A_7_RI";2;0,65473089975571;0,843113571207835;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,128802286023124;0,22595269867546;0,0644011430115619
"7540";"cg23793500";"PPP1R16A";"PPP1R16A_10_RI";2;0,792380865923717;0,912599851508351;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,128802286023124;0,22595269867546;0,0644011430115619
"7541";"cg23793500";"PPP1R16A";"PPP1R16A_14_AF";2;1,35452345682552e-08;6,01284651265949e-07;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,128802286023124;0,22595269867546;0,0644011430115619
"7542";"cg23795217";"ZNF385A";"ZNF385A_21_C";2;0,102133855232944;0,315591088635821;NA;NA;0,66405746408942;3,93128247715688e-08;3,27178228589551e-07;0,400984215728994;-0,117618834693642;0,799507892135503
"7543";"cg23798065";"ZDHHC8";"ZDHHC8_9_C";2;0,208539407615306;0,469535818639508;NA;NA;0,897821494506444;1,9450147878142e-12;2,99081832050028e-11;0,0322825952037738;-0,310826506562593;0,983858702398113
"7544";"cg23802150";"WRAP73";"WRAP73_10_AF";2;0,048776188816279;0,201772834057881;NA;NA;0,886727831704633;9,57605835564525e-22;4,76082625342974e-20;0,497200968273214;0,0933202327140102;0,248600484136607
"7545";"cg23802150";"WRAP73";"WRAP73_24_AL";2;0,00016368354277639;0,00267553753566267;NA;NA;0,886727831704633;9,57605835564525e-22;4,76082625342974e-20;0,497200968273214;0,0933202327140102;0,248600484136607
"7546";"cg23819679";"MRPS21";"MRPS21_1_AF";2;0,645446719004415;0,837701329429149;NA;NA;0,384163325899539;9,68852707662618e-05;0,000432462825149655;0,334548860991495;-0,179657596957503;0,832725569504252
"7547";"cg23821329";"VIM";"VIM_17_AL";2;0,00595240843807266;0,047887591344016;NA;NA;0,714260085834087;0,00012067809589353;0,000528039700754159;0,191678221367418;-0,178313048737569;0,904160889316291
"7548";"cg23824183";"ZHX1";"ZHX1_8_C";2;0,427366204967397;0,684060433862075;NA;NA;-0,105433241395288;0,343613334077568;0,492897186519474;0,685394864479692;-0,0623470617272138;0,657302567760154
"7549";"cg23824183";"ZHX1";"ZHX1_13_C";2;0,414854769654505;0,672816549695573;NA;NA;-0,105433241395288;0,343613334077568;0,492897186519474;0,685394864479692;-0,0623470617272138;0,657302567760154
"7550";"cg23824183";"ZHX1";"ZHX1_12_CE";2;0,107949110229859;0,325882578336191;NA;NA;-0,105433241395288;0,343613334077568;0,492897186519474;0,685394864479692;-0,0623470617272138;0,657302567760154
"7551";"cg23824801";"CBX5";"CBX5_8_AL";2;0,105813332260734;0,322192754394191;NA;NA;0,753851760130821;4,22482191182702e-10;4,72970726657004e-09;0,0390480954669385;-0,295422523930458;0,980475952266531
"7552";"cg23829577";"SOD2";"SOD2_25_C";2;0,131527699481209;0,367742704363992;NA;NA;0,208088538027888;0,200967324028782;0,336999123237763;0,302550570041668;-0,185926361180824;0,848724714979166
"7553";"cg23829990";"COA5";"COA5_6_C";2;0,588426818622266;0,799408502229566;NA;NA;0,456125011530199;1,2183807965745e-07;9,31303089570465e-07;0,260376394723654;-0,153140658194158;0,869811802638173
"7554";"cg23837799";"KLF13";"KLF13_9_RI";2;0,510323721781073;0,743177509904327;NA;NA;1,0859111108244;3,14182276319902e-25;2,46437740418074e-23;0,372253632931224;0,140092092419085;0,186126816465612
"7555";"cg23859208";"AIFM1";"AIFM1_14_C";2;0,150470124989473;0,397541161037143;NA;NA;0,478665382734935;2,62276024862797e-09;2,60828747077382e-08;0,0254466566271343;0,304473503517158;0,0127233283135671
"7556";"cg23860451";"AP4M1";"AP4M1_29_C";2;0,000515482366486659;0,00708788253919156;NA;NA;0,616064159598679;6,0675717486879e-12;8,74799380166779e-11;0,46110856953244;0,122399401442209;0,23055428476622
"7557";"cg23860451";"MCM7";"MCM7_24_C";2;6,86489624244055e-05;0,00129104339011059;NA;NA;1,51949449204098;2,80556157478092e-28;3,26707645383238e-26;0,46110856953244;0,122399401442209;0,23055428476622
"7558";"cg23872179";"SH3BGRL";"SH3BGRL_5_C";2;0,0513705890186763;0,208268799707151;NA;NA;-0,0359481520690724;0,811404535520951;0,863025382038061;0,490150145446121;0,133517394596439;0,245075072723061
"7559";"cg23875319";"LHPP";"LHPP_10_AL";2;0,497930320220182;0,735219115919191;NA;NA;-0,0809037338348143;0,392265486145554;0,53839035898497;0,232326857304347;-0,208375562162136;0,883836571347826
"7560";"cg23878206";"ATF5";"ATF5_9_AL";2;0,0517791568374139;0,209408150577939;NA;NA;0,8678126959083;4,45748612641314e-11;5,74417141729776e-10;0,708082652396139;0,0667409550867445;0,35404132619807
"7561";"cg23878206";"ATF5";"ATF5_6_AF";2;0,292308534416116;0,566703801809905;NA;NA;0,8678126959083;4,45748612641314e-11;5,74417141729776e-10;0,708082652396139;0,0667409550867445;0,35404132619807
"7562";"cg23881697";"EHD1";"EHD1_4_AL";2;0,287030673853574;0,561163255723117;NA;NA;0,575081601435725;1,96590403168217e-06;1,22535617843008e-05;0,0117877855745719;0,344211936558313;0,00589389278728597
"7563";"cg23912429";"VIM";"VIM_17_AL";2;0,735385488623097;0,88259265975153;NA;NA;0,714260085834087;0,00012067809589353;0,000528039700754159;0,230057610820915;-0,2775229599658;0,884971194589542
"7564";"cg23917860";"GTF2F1";"GTF2F1_15_CE";2;0,559293478231995;0,778192673797715;NA;NA;0,349301876714994;3,27198741014575e-06;1,95743850655963e-05;0,778297531329069;-0,164620677660407;0,610851234335465
"7565";"cg23919549";"BSG";"BSG_9_AL";2;2,89071023346204e-06;7,45700914207242e-05;NA;NA;0,873589607213576;8,03203306028661e-22;4,02959179728745e-20;0,215780277309615;-0,184574163672896;0,892109861345192
"7566";"cg23919549";"BSG";"BSG_14_AF";2;0,546603957584139;0,771100437017792;NA;NA;0,873589607213576;8,03203306028661e-22;4,02959179728745e-20;0,215780277309615;-0,184574163672896;0,892109861345192
"7567";"cg23931819";"PUSL1";"PUSL1_5_RI";2;2,73862544660127e-07;8,80488218034122e-06;NA;NA;0,242286174169948;0,00492950247375614;0,0148257223003789;0,493357899512778;0,0949154517120872;0,246678949756389
"7568";"cg23941728";"EMD";"EMD_19_AF";2;0,169776781029422;0,423060768759482;NA;NA;0,475448383302849;1,52825413426359e-09;1,57170347904547e-08;0,0357881409772503;0,294712339432474;0,0178940704886251
"7569";"cg23941728";"EMD";"EMD_20_RI";2;0,956400464893653;0,98379422510623;NA;NA;0,475448383302849;1,52825413426359e-09;1,57170347904547e-08;0,0357881409772503;0,294712339432474;0,0178940704886251
"7570";"cg23941728";"EMD";"EMD_17_RI";2;0,47042864484603;0,713475286017783;NA;NA;0,475448383302849;1,52825413426359e-09;1,57170347904547e-08;0,0357881409772503;0,294712339432474;0,0178940704886251
"7571";"cg23943476";"PIGS";"PIGS_16_C";2;0,00362515743765639;0,0330229185336512;NA;NA;0,555961220907072;3,48249926137516e-07;2,48268495730294e-06;0,0265996034829246;-0,3416726334401;0,986700198258538
"7572";"cg23950157";"COL1A1";"COL1A1_22_AF";2;0,999521790045809;0,999666717281064;NA;NA;3,77435971944475;1,01080777898186e-31;1,79496933279963e-29;0,441064321381882;0,106550102766351;0,220532160690941
"7573";"cg23974819";"C12orf57";"C12orf57_13_C";2;0,721791345960732;0,875613317567711;NA;NA;0,324476279731861;0,00788678216343714;0,0224657167713225;0,96607194800829;0,0177131981863485;0,483035974004145
"7574";"cg23974819";"C12orf57";"C12orf57_5_C";2;0,243497248873214;0,512536764843819;NA;NA;0,324476279731861;0,00788678216343714;0,0224657167713225;0,96607194800829;0,0177131981863485;0,483035974004145
"7575";"cg23974819";"C12orf57";"C12orf57_15_C";2;0,264764781013392;0,536213063909707;NA;NA;0,324476279731861;0,00788678216343714;0,0224657167713225;0,96607194800829;0,0177131981863485;0,483035974004145
"7576";"cg23974819";"C12orf57";"C12orf57_14_C";2;0,00817653208264753;0,0604938858398922;NA;NA;0,324476279731861;0,00788678216343714;0,0224657167713225;0,96607194800829;0,0177131981863485;0,483035974004145
"7577";"cg23977453";"VHL";"VHL_5_AF";2;0,433527699829182;0,688432855457817;NA;NA;0,25898458600718;0,0282754704618352;0,0680170356471603;0,115445159048203;-0,225333395339756;0,942277420475899
"7578";"cg23989110";"MAP3K6";"MAP3K6_4_CE";2;0,681764080453836;0,85546306330431;NA;NA;0,259471959937382;0,0362029516441595;0,0839711010020467;0,189344039057316;0,182495199096138;0,0946720195286581
"7579";"cg23991055";"VPS51";"VPS51_27_C";2;0,794694318167919;0,913775940606641;NA;NA;0,0427083954869819;0,567115578351441;0,683072497324688;0,00941868505644269;0,381677420935729;0,00470934252822135
"7580";"cg23991622";"VIM";"VIM_17_AL";2;0,190075596209481;0,448882281623526;NA;NA;0,714260085834087;0,00012067809589353;0,000528039700754159;0,208679627528982;-0,180748665740017;0,895660186235509
"7581";"cg24000814";"PSMD2";"PSMD2_45_C";2;0,0909531312438726;0,295352815717663;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7582";"cg24000814";"ABCF3";"ABCF3_25_C";2;0,36637174723133;0,6350685687885;NA;NA;0,901427063978393;8,7478267359521e-22;4,36339291737103e-20;0,0436272425405325;0,287713311188277;0,0218136212702663
"7583";"cg24000814";"PSMD2";"PSMD2_14_C";2;0,849606976603381;0,940171735802654;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7584";"cg24000814";"AP2M1";"AP2M1_17_RI";2;0,0619933840563978;0,234587686531025;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,0436272425405325;0,287713311188277;0,0218136212702663
"7585";"cg24000814";"PSMD2";"PSMD2_29_C";2;0,129696645419371;0,364693621926817;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7586";"cg24000814";"PSMD2";"PSMD2_16_RI";2;0,139322436087544;0,379674261011398;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7587";"cg24000814";"PSMD2";"PSMD2_30_AF";2;0,284591688014911;0,557689901911479;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7588";"cg24000814";"AP2M1";"AP2M1_21_AL";2;0,0069508776346116;0,0539835034766238;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,0436272425405325;0,287713311188277;0,0218136212702663
"7589";"cg24000814";"PSMD2";"PSMD2_50_C";2;0,131078203797234;0,36704415376459;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7590";"cg24000814";"PSMD2";"PSMD2_51_RI";2;0,340503641192788;0,609357652260994;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7591";"cg24000814";"PSMD2";"PSMD2_34_RI";2;0,75626563969312;0,89237295775117;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7592";"cg24000814";"PSMD2";"PSMD2_25_RI";2;0,0689712185277245;0,250217163556504;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7593";"cg24000814";"AP2M1";"AP2M1_38_C";2;0,0630948422154041;0,237012197239566;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,0436272425405325;0,287713311188277;0,0218136212702663
"7594";"cg24000814";"PSMD2";"PSMD2_49_AF";2;0,321333758280081;0,593517316412564;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7595";"cg24000814";"AP2M1";"AP2M1_35_C";2;0,337218654229845;0,605892049926705;NA;NA;1,2019598805746;3,3212119997744e-30;4,89325234633428e-28;0,0436272425405325;0,287713311188277;0,0218136212702663
"7596";"cg24000814";"PSMD2";"PSMD2_22_AL";2;0,0786986527099617;0,271808735366752;NA;NA;1,28466112687272;6,98742628671839e-28;7,69302929756264e-26;0,0436272425405325;0,287713311188277;0,0218136212702663
"7597";"cg24005158";"PHYH";"PHYH_5_AL";2;0,00517424286145689;0,0429712761856035;NA;NA;-0,845429400329805;2,86176586213356e-09;2,83262956429706e-08;0,152523926241136;-0,355445179867048;0,923738036879432
"7598";"cg24005158";"PHYH";"PHYH_6_C";2;0,00117808002032259;0,0139977035023384;NA;NA;-0,845429400329805;2,86176586213356e-09;2,83262956429706e-08;0,152523926241136;-0,355445179867048;0,923738036879432
"7599";"cg24016360";"PACS2";"PACS2_25_AF";2;0,670984748292481;0,850554632235904;NA;NA;0,473442829177991;5,69966095250799e-08;4,62464517376617e-07;0,124636385414294;-0,211770543673784;0,937681807292853
"7600";"cg24016360";"PACS2";"PACS2_6_A5";2;0,0951264474752717;0,303455357004702;NA;NA;0,473442829177991;5,69966095250799e-08;4,62464517376617e-07;0,124636385414294;-0,211770543673784;0,937681807292853
"7601";"cg24016360";"PACS2";"PACS2_7_AL";2;7,27450769933085e-16;1,63116845719611e-13;NA;NA;0,473442829177991;5,69966095250799e-08;4,62464517376617e-07;0,124636385414294;-0,211770543673784;0,937681807292853
